model_name,sample_id,feature,weight,absolute_weight,rank,predicted_class,predicted_probability,true_label
MLP,4,-0.40 < ap_hi <= 0.80,0.05673143836546992,0.05673143836546992,4,1,0.622093915939331,0
MLP,4,-0.15 < weight <= 0.55,0.02294355140357678,0.02294355140357678,5,1,0.622093915939331,0
MLP,4,-0.28 < map <= 0.63,0.020128256518083185,0.020128256518083185,6,1,0.622093915939331,0
MLP,4,-0.68 < height <= 0.08,0.008437698850991927,0.008437698850991927,7,1,0.622093915939331,0
MLP,4,-0.22 < bmi <= 0.50,0.0037634505060377336,0.0037634505060377336,8,1,0.622093915939331,0
MLP,5,ap_hi <= -0.40,-0.14915717270631862,0.14915717270631862,1,0,0.32143086194992065,0
MLP,5,pulse_pressure <= -0.46,-0.12525924109058223,0.12525924109058223,2,0,0.32143086194992065,0
MLP,5,map <= -0.28,-0.11369126224041444,0.11369126224041444,3,0,0.32143086194992065,0
MLP,5,ap_lo <= -0.14,-0.10339630770414512,0.10339630770414512,4,0,0.32143086194992065,0
MLP,5,weight <= -0.63,-0.06893690090249918,0.06893690090249918,5,0,0.32143086194992065,0
MLP,5,bmi <= -0.67,-0.03669382688744758,0.03669382688744758,6,0,0.32143086194992065,0
MLP,5,height <= -0.68,0.03615883207317779,0.03615883207317779,7,0,0.32143086194992065,0
MLP,5,0.09 < age <= 0.76,0.029002596933182637,0.029002596933182637,8,0,0.32143086194992065,0
MLP,6,age > 0.76,0.14472312490384545,0.14472312490384545,1,1,0.6916165947914124,1
MLP,6,pulse_pressure <= -0.46,-0.12651276459095148,0.12651276459095148,2,1,0.6916165947914124,1
MLP,6,weight > 0.55,0.079343213385708,0.079343213385708,3,1,0.6916165947914124,1
MLP,6,-0.14 < ap_lo <= 0.92,0.06972053665770299,0.06972053665770299,4,1,0.6916165947914124,1
MLP,6,-0.40 < ap_hi <= 0.80,0.05075574413594268,0.05075574413594268,5,1,0.6916165947914124,1
MLP,6,bmi > 0.50,0.03764623584775912,0.03764623584775912,6,1,0.6916165947914124,1
MLP,6,-0.68 < height <= 0.08,0.01611167505300463,0.01611167505300463,7,1,0.6916165947914124,1
MLP,6,-0.28 < map <= 0.63,0.013352680692058605,0.013352680692058605,8,1,0.6916165947914124,1
MLP,7,ap_lo > 0.92,0.16457944093883375,0.16457944093883375,1,1,0.8753091096878052,0
MLP,7,map > 0.63,0.15517183413962465,0.15517183413962465,2,1,0.8753091096878052,0
MLP,7,age <= -0.74,-0.13987229106278873,0.13987229106278873,3,1,0.8753091096878052,0
MLP,7,pulse_pressure <= -0.46,-0.124660664074138,0.124660664074138,4,1,0.8753091096878052,0
MLP,7,weight > 0.55,0.07555144164843064,0.07555144164843064,5,1,0.8753091096878052,0
MLP,7,-0.40 < ap_hi <= 0.80,0.057574483315413476,0.057574483315413476,6,1,0.8753091096878052,0
MLP,7,height > 0.70,-0.04220376115332963,0.04220376115332963,7,1,0.8753091096878052,0
MLP,7,bmi > 0.50,0.03975127764362747,0.03975127764362747,8,1,0.8753091096878052,0
MLP,8,age > 0.76,0.1524925768531014,0.1524925768531014,1,0,0.4277009069919586,0
MLP,8,ap_hi <= -0.40,-0.14440257800930995,0.14440257800930995,2,0,0.4277009069919586,0
MLP,8,map <= -0.28,-0.12007939958810845,0.12007939958810845,3,0,0.4277009069919586,0
MLP,8,ap_lo <= -0.14,-0.10191317105759924,0.10191317105759924,4,0,0.4277009069919586,0
MLP,8,-0.15 < weight <= 0.55,0.02452037098327072,0.02452037098327072,5,0,0.4277009069919586,0
MLP,8,-0.46 < pulse_pressure <= 0.40,0.020963981282310182,0.020963981282310182,6,0,0.4277009069919586,0
MLP,8,-0.67 < bmi <= -0.22,-0.013160516820943087,0.013160516820943087,7,0,0.4277009069919586,0
MLP,8,0.08 < height <= 0.70,-0.006672473728878311,0.006672473728878311,8,0,0.4277009069919586,0
MLP,9,age <= -0.74,-0.15367165180958683,0.15367165180958683,1,0,0.25577834248542786,0
MLP,9,ap_hi <= -0.40,-0.1495490561672958,0.1495490561672958,2,0,0.25577834248542786,0
MLP,9,map <= -0.28,-0.11987640888756124,0.11987640888756124,3,0,0.25577834248542786,0
MLP,9,pulse_pressure <= -0.46,-0.1194747864400195,0.1194747864400195,4,0,0.25577834248542786,0
MLP,9,ap_lo <= -0.14,-0.10544855944837447,0.10544855944837447,5,0,0.25577834248542786,0
MLP,9,weight > 0.55,0.07770149183052666,0.07770149183052666,6,0,0.25577834248542786,0
MLP,9,height > 0.70,-0.039715057565233886,0.039715057565233886,7,0,0.25577834248542786,0
MLP,9,-0.22 < bmi <= 0.50,0.00353442498906311,0.00353442498906311,8,0,0.25577834248542786,0
MLP,10,ap_hi <= -0.40,-0.15011507455813236,0.15011507455813236,1,0,0.21269963681697845,0
MLP,10,age <= -0.74,-0.14530895183893933,0.14530895183893933,2,0,0.21269963681697845,0
MLP,10,map <= -0.28,-0.12577085560531787,0.12577085560531787,3,0,0.21269963681697845,0
MLP,10,pulse_pressure <= -0.46,-0.12508425567741832,0.12508425567741832,4,0,0.21269963681697845,0
MLP,10,ap_lo <= -0.14,-0.10392499260704507,0.10392499260704507,5,0,0.21269963681697845,0
MLP,10,weight <= -0.63,-0.07200165342773085,0.07200165342773085,6,0,0.21269963681697845,0
MLP,10,height <= -0.68,0.0339254383349959,0.0339254383349959,7,0,0.21269963681697845,0
MLP,10,bmi <= -0.67,-0.02651757205574412,0.02651757205574412,8,0,0.21269963681697845,0
MLP,11,ap_hi <= -0.40,-0.15127730390663024,0.15127730390663024,1,0,0.2738673985004425,1
MLP,11,map <= -0.28,-0.1243211909907011,0.1243211909907011,2,0,0.2738673985004425,1
MLP,11,pulse_pressure <= -0.46,-0.12336652751988837,0.12336652751988837,3,0,0.2738673985004425,1
MLP,11,ap_lo <= -0.14,-0.09795297658700516,0.09795297658700516,4,0,0.2738673985004425,1
MLP,11,weight <= -0.63,-0.07089502169411813,0.07089502169411813,5,0,0.2738673985004425,1
MLP,11,-0.74 < age <= 0.09,-0.039357140890480515,0.039357140890480515,6,0,0.2738673985004425,1
MLP,11,height <= -0.68,0.024394458592002212,0.024394458592002212,7,0,0.2738673985004425,1
MLP,11,-0.67 < bmi <= -0.22,-0.01040548783374428,0.01040548783374428,8,0,0.2738673985004425,1
MLP,12,age <= -0.74,-0.1530614447089053,0.1530614447089053,1,0,0.14647170901298523,0
MLP,12,ap_hi <= -0.40,-0.14985652827800108,0.14985652827800108,2,0,0.14647170901298523,0
MLP,12,map <= -0.28,-0.12544449952090672,0.12544449952090672,3,0,0.14647170901298523,0
MLP,12,ap_lo <= -0.14,-0.10401018160931612,0.10401018160931612,4,0,0.14647170901298523,0
MLP,12,weight <= -0.63,-0.06756881210689417,0.06756881210689417,5,0,0.14647170901298523,0
MLP,12,bmi <= -0.67,-0.03929241510091115,0.03929241510091115,6,0,0.14647170901298523,0
MLP,12,-0.46 < pulse_pressure <= 0.40,0.021607116463447755,0.021607116463447755,7,0,0.14647170901298523,0
MLP,12,0.08 < height <= 0.70,0.0014648565042340044,0.0014648565042340044,8,0,0.14647170901298523,0
MLP,13,ap_hi <= -0.40,-0.1493166168427103,0.1493166168427103,1,0,0.35788536071777344,0
MLP,13,map <= -0.28,-0.12345852977897732,0.12345852977897732,2,0,0.35788536071777344,0
MLP,13,pulse_pressure <= -0.46,-0.12078920743036005,0.12078920743036005,3,0,0.35788536071777344,0
MLP,13,ap_lo <= -0.14,-0.09960633229690533,0.09960633229690533,4,0,0.35788536071777344,0
MLP,13,weight > 0.55,0.08003599515237035,0.08003599515237035,5,0,0.35788536071777344,0
MLP,13,-0.74 < age <= 0.09,-0.03678941305937208,0.03678941305937208,6,0,0.35788536071777344,0
MLP,13,-0.22 < bmi <= 0.50,0.0011775591837383133,0.0011775591837383133,7,0,0.35788536071777344,0
MLP,13,0.08 < height <= 0.70,-0.0008359453457567613,0.0008359453457567613,8,0,0.35788536071777344,0
MLP,14,age <= -0.74,-0.14902222887392425,0.14902222887392425,1,0,0.05100146308541298,0
MLP,14,ap_hi <= -0.40,-0.148010346715326,0.148010346715326,2,0,0.05100146308541298,0
MLP,14,map <= -0.28,-0.12808246550195512,0.12808246550195512,3,0,0.05100146308541298,0
MLP,14,ap_lo <= -0.14,-0.10357450421352586,0.10357450421352586,4,0,0.05100146308541298,0
MLP,14,weight <= -0.63,-0.07468584545399537,0.07468584545399537,5,0,0.05100146308541298,0
MLP,14,bmi <= -0.67,-0.03761406674912972,0.03761406674912972,6,0,0.05100146308541298,0
MLP,14,-0.46 < pulse_pressure <= 0.40,0.01869109248522821,0.01869109248522821,7,0,0.05100146308541298,0
MLP,14,0.08 < height <= 0.70,-0.005080954104659132,0.005080954104659132,8,0,0.05100146308541298,0
MLP,15,ap_hi <= -0.40,-0.15195335190669262,0.15195335190669262,1,0,0.23141524195671082,0
MLP,15,age <= -0.74,-0.1505265250128554,0.1505265250128554,2,0,0.23141524195671082,0
MLP,15,pulse_pressure <= -0.46,-0.12626519817631993,0.12626519817631993,3,0,0.23141524195671082,0
MLP,15,map <= -0.28,-0.12383565271975291,0.12383565271975291,4,0,0.23141524195671082,0
MLP,15,ap_lo <= -0.14,-0.11415865067554853,0.11415865067554853,5,0,0.23141524195671082,0
MLP,15,0.08 < height <= 0.70,-0.019531287795795747,0.019531287795795747,6,0,0.23141524195671082,0
MLP,15,-0.15 < weight <= 0.55,0.014790717315299119,0.014790717315299119,7,0,0.23141524195671082,0
MLP,15,-0.22 < bmi <= 0.50,0.005017634347749911,0.005017634347749911,8,0,0.23141524195671082,0
MLP,16,ap_hi <= -0.40,-0.15096408769042216,0.15096408769042216,1,0,0.22059044241905212,0
MLP,16,pulse_pressure <= -0.46,-0.12852598190362563,0.12852598190362563,2,0,0.22059044241905212,0
MLP,16,map <= -0.28,-0.12374011062367782,0.12374011062367782,3,0,0.22059044241905212,0
MLP,16,ap_lo <= -0.14,-0.10496674834148513,0.10496674834148513,4,0,0.22059044241905212,0
MLP,16,weight <= -0.63,-0.07218854703351868,0.07218854703351868,5,0,0.22059044241905212,0
MLP,16,-0.74 < age <= 0.09,-0.0430931111045834,0.0430931111045834,6,0,0.22059044241905212,0
MLP,16,bmi <= -0.67,-0.03515203038167993,0.03515203038167993,7,0,0.22059044241905212,0
MLP,16,height <= -0.68,0.031553373430650955,0.031553373430650955,8,0,0.22059044241905212,0
MLP,17,ap_lo <= -0.14,-0.10389559088627456,0.10389559088627456,1,1,0.5690515637397766,0
MLP,17,weight <= -0.63,-0.08092787424938702,0.08092787424938702,2,1,0.5690515637397766,0
MLP,17,-0.40 < ap_hi <= 0.80,0.0531824717757565,0.0531824717757565,3,1,0.5690515637397766,0
MLP,17,0.09 < age <= 0.76,0.03308839942197925,0.03308839942197925,4,1,0.5690515637397766,0
MLP,17,-0.46 < pulse_pressure <= 0.40,0.027307846856849918,0.027307846856849918,5,1,0.5690515637397766,0
MLP,17,-0.28 < map <= 0.63,0.017235790479863997,0.017235790479863997,6,1,0.5690515637397766,0
MLP,17,-0.67 < bmi <= -0.22,-0.006786166820587304,0.006786166820587304,7,1,0.5690515637397766,0
MLP,17,-0.68 < height <= 0.08,0.006366013038627188,0.006366013038627188,8,1,0.5690515637397766,0
MLP,18,age > 0.76,0.16129438856185052,0.16129438856185052,1,1,0.5952929258346558,0
MLP,18,ap_hi <= -0.40,-0.1401557766500041,0.1401557766500041,2,1,0.5952929258346558,0
MLP,18,map <= -0.28,-0.12601188636925248,0.12601188636925248,3,1,0.5952929258346558,0
MLP,18,pulse_pressure <= -0.46,-0.12283754449444155,0.12283754449444155,4,1,0.5952929258346558,0
MLP,18,ap_lo <= -0.14,-0.09537360256468046,0.09537360256468046,5,1,0.5952929258346558,0
MLP,18,bmi > 0.50,0.03709408735950162,0.03709408735950162,6,1,0.5952929258346558,0
MLP,18,height <= -0.68,0.033983250908727544,0.033983250908727544,7,1,0.5952929258346558,0
MLP,18,-0.63 < weight <= -0.15,-0.009610039144424055,0.009610039144424055,8,1,0.5952929258346558,0
MLP,19,ap_hi <= -0.40,-0.15389474107331932,0.15389474107331932,1,0,0.11224565654993057,0
MLP,19,age <= -0.74,-0.14673475259390106,0.14673475259390106,2,0,0.11224565654993057,0
MLP,19,pulse_pressure <= -0.46,-0.12626860667469067,0.12626860667469067,3,0,0.11224565654993057,0
MLP,19,map <= -0.28,-0.1241028112759593,0.1241028112759593,4,0,0.11224565654993057,0
MLP,19,ap_lo <= -0.14,-0.10652453369418753,0.10652453369418753,5,0,0.11224565654993057,0
MLP,19,weight <= -0.63,-0.07204303332257878,0.07204303332257878,6,0,0.11224565654993057,0
MLP,19,bmi <= -0.67,-0.03677562314868449,0.03677562314868449,7,0,0.11224565654993057,0
MLP,19,0.08 < height <= 0.70,-0.011626236154786796,0.011626236154786796,8,0,0.11224565654993057,0
