model_name,sample_id,feature,weight,absolute_weight,rank,predicted_class,predicted_probability,true_label
Bayesian,2,cat__cholesterol_2 <= 0.00,-0.2213792031241717,0.2213792031241717,4,0,0.04965398193949174,0
Bayesian,2,num__ap_hi <= -0.06,-0.14073790912199613,0.14073790912199613,5,0,0.04965398193949174,0
Bayesian,2,num__ap_lo <= -0.09,-0.09823400803488122,0.09823400803488122,6,0,0.04965398193949174,0
Bayesian,2,num__weight <= -0.64,-0.0554016582084516,0.0554016582084516,7,0,0.04965398193949174,0
Bayesian,2,cat__smoke_1 > 0.00,-0.053616752096100714,0.053616752096100714,8,0,0.04965398193949174,0
Bayesian,2,cat__alco_1 <= 0.00,0.0463168839333724,0.0463168839333724,9,0,0.04965398193949174,0
Bayesian,2,0.10 < num__age <= 0.75,0.02402936053181184,0.02402936053181184,10,0,0.04965398193949174,0
Bayesian,3,cat__cholesterol_3 <= 0.00,-0.659718898926104,0.659718898926104,1,0,0.061088622084132044,1
Bayesian,3,cat__gluc_3 <= 0.00,-0.47562734916522276,0.47562734916522276,2,0,0.061088622084132044,1
Bayesian,3,cat__gluc_2 <= 0.00,-0.38611129280066014,0.38611129280066014,3,0,0.061088622084132044,1
Bayesian,3,cat__cholesterol_2 <= 0.00,-0.2138246632852051,0.2138246632852051,4,0,0.061088622084132044,1
Bayesian,3,num__ap_hi <= -0.06,-0.14974778362728972,0.14974778362728972,5,0,0.061088622084132044,1
Bayesian,3,num__ap_lo <= -0.09,-0.09730007905468831,0.09730007905468831,6,0,0.061088622084132044,1
Bayesian,3,num__age > 0.75,0.07489930105191506,0.07489930105191506,7,0,0.061088622084132044,1
Bayesian,3,cat__smoke_1 <= 0.00,0.06782544872262314,0.06782544872262314,8,0,0.061088622084132044,1
Bayesian,3,cat__alco_1 > 0.00,-0.06134728603712967,0.06134728603712967,9,0,0.061088622084132044,1
Bayesian,3,-0.64 < num__weight <= -0.15,-0.039137532257420754,0.039137532257420754,10,0,0.061088622084132044,1
Bayesian,4,cat__cholesterol_3 <= 0.00,-0.6379812332891026,0.6379812332891026,1,0,0.08470782432203539,0
Bayesian,4,cat__gluc_3 <= 0.00,-0.4552534409443221,0.4552534409443221,2,0,0.08470782432203539,0
Bayesian,4,cat__gluc_2 <= 0.00,-0.3626880188670943,0.3626880188670943,3,0,0.08470782432203539,0
Bayesian,4,cat__cholesterol_2 <= 0.00,-0.21040517195385564,0.21040517195385564,4,0,0.08470782432203539,0
Bayesian,4,num__ap_hi <= -0.06,-0.14832163047883368,0.14832163047883368,5,0,0.08470782432203539,0
Bayesian,4,num__ap_lo <= -0.09,-0.11244870727617359,0.11244870727617359,6,0,0.08470782432203539,0
Bayesian,4,cat__alco_1 <= 0.00,0.06517676364264285,0.06517676364264285,7,0,0.08470782432203539,0
Bayesian,4,cat__smoke_1 <= 0.00,0.06118283239346038,0.06118283239346038,8,0,0.08470782432203539,0
Bayesian,4,-0.64 < num__weight <= -0.15,-0.047689745909336785,0.047689745909336785,9,0,0.08470782432203539,0
Bayesian,4,0.10 < num__age <= 0.75,0.04656830667938949,0.04656830667938949,10,0,0.08470782432203539,0
Bayesian,5,cat__cholesterol_3 <= 0.00,-0.6503627299029032,0.6503627299029032,1,0,0.15873025419509515,1
Bayesian,5,cat__gluc_3 <= 0.00,-0.46223129058545515,0.46223129058545515,2,0,0.15873025419509515,1
Bayesian,5,cat__gluc_2 <= 0.00,-0.38745077977845044,0.38745077977845044,3,0,0.15873025419509515,1
Bayesian,5,cat__cholesterol_2 <= 0.00,-0.2229736078576889,0.2229736078576889,4,0,0.15873025419509515,1
Bayesian,5,num__ap_lo <= -0.09,-0.11734244917775626,0.11734244917775626,5,0,0.15873025419509515,1
Bayesian,5,-0.06 < num__ap_hi <= 0.09,-0.08981513813426754,0.08981513813426754,6,0,0.15873025419509515,1
Bayesian,5,cat__smoke_1 <= 0.00,0.07215713852341792,0.07215713852341792,7,0,0.15873025419509515,1
Bayesian,5,num__age > 0.75,0.0697452051459786,0.0697452051459786,8,0,0.15873025419509515,1
Bayesian,5,cat__alco_1 <= 0.00,0.06943276274878375,0.06943276274878375,9,0,0.15873025419509515,1
Bayesian,5,cat__gender_2 <= 0.00,-0.024107595904944944,0.024107595904944944,10,0,0.15873025419509515,1
Bayesian,6,cat__cholesterol_3 <= 0.00,-0.6610940046819777,0.6610940046819777,1,0,0.08956160384219607,1
Bayesian,6,cat__gluc_3 <= 0.00,-0.4650616800671006,0.4650616800671006,2,0,0.08956160384219607,1
Bayesian,6,cat__gluc_2 <= 0.00,-0.38536087018802667,0.38536087018802667,3,0,0.08956160384219607,1
Bayesian,6,cat__cholesterol_2 <= 0.00,-0.2080837951320546,0.2080837951320546,4,0,0.08956160384219607,1
Bayesian,6,cat__alco_1 <= 0.00,0.08051938673269675,0.08051938673269675,5,0,0.08956160384219607,1
Bayesian,6,-0.06 < num__ap_hi <= 0.09,-0.07487503076562267,0.07487503076562267,6,0,0.08956160384219607,1
Bayesian,6,cat__smoke_1 <= 0.00,0.05627927786125956,0.05627927786125956,7,0,0.08956160384219607,1
Bayesian,6,num__weight <= -0.64,-0.050927838302261004,0.050927838302261004,8,0,0.08956160384219607,1
Bayesian,6,-0.09 < num__ap_lo <= -0.04,-0.041410479897665615,0.041410479897665615,9,0,0.08956160384219607,1
Bayesian,6,0.10 < num__age <= 0.75,0.026179171937442822,0.026179171937442822,10,0,0.08956160384219607,1
Bayesian,7,cat__cholesterol_3 <= 0.00,-0.6627618011703293,0.6627618011703293,1,0,0.06588290286574307,0
Bayesian,7,cat__gluc_3 <= 0.00,-0.4468936138721466,0.4468936138721466,2,0,0.06588290286574307,0
Bayesian,7,cat__gluc_2 <= 0.00,-0.37751500877981553,0.37751500877981553,3,0,0.06588290286574307,0
Bayesian,7,cat__cholesterol_2 <= 0.00,-0.22658967176295972,0.22658967176295972,4,0,0.06588290286574307,0
Bayesian,7,num__ap_hi <= -0.06,-0.13464722908058102,0.13464722908058102,5,0,0.06588290286574307,0
Bayesian,7,num__ap_lo <= -0.09,-0.10144004301509794,0.10144004301509794,6,0,0.06588290286574307,0
Bayesian,7,num__weight <= -0.64,-0.05978521591596889,0.05978521591596889,7,0,0.06588290286574307,0
Bayesian,7,cat__smoke_1 <= 0.00,0.05775927231744285,0.05775927231744285,8,0,0.06588290286574307,0
Bayesian,7,cat__alco_1 <= 0.00,0.05307031057685892,0.05307031057685892,9,0,0.06588290286574307,0
Bayesian,7,-0.73 < num__age <= 0.10,-0.010658570112182734,0.010658570112182734,10,0,0.06588290286574307,0
Bayesian,8,cat__cholesterol_3 <= 0.00,-0.6567793173397898,0.6567793173397898,1,0,0.10567306478645713,0
Bayesian,8,cat__gluc_3 <= 0.00,-0.4492761757737521,0.4492761757737521,2,0,0.10567306478645713,0
Bayesian,8,cat__gluc_2 <= 0.00,-0.399288770411354,0.399288770411354,3,0,0.10567306478645713,0
Bayesian,8,cat__cholesterol_2 <= 0.00,-0.22606625386840085,0.22606625386840085,4,0,0.10567306478645713,0
Bayesian,8,num__ap_hi <= -0.06,-0.13384758817178402,0.13384758817178402,5,0,0.10567306478645713,0
Bayesian,8,num__age > 0.75,0.09786381874133657,0.09786381874133657,6,0,0.10567306478645713,0
Bayesian,8,num__ap_lo <= -0.09,-0.08906188419079966,0.08906188419079966,7,0,0.10567306478645713,0
Bayesian,8,cat__smoke_1 <= 0.00,0.0661845895187929,0.0661845895187929,8,0,0.10567306478645713,0
Bayesian,8,num__weight <= -0.64,-0.054202430416105445,0.054202430416105445,9,0,0.10567306478645713,0
Bayesian,8,cat__alco_1 <= 0.00,0.04458977033231178,0.04458977033231178,10,0,0.10567306478645713,0
Bayesian,9,cat__cholesterol_3 <= 0.00,-0.6726218618038456,0.6726218618038456,1,0,0.05624949937881474,0
Bayesian,9,cat__gluc_3 <= 0.00,-0.45848333061819635,0.45848333061819635,2,0,0.05624949937881474,0
Bayesian,9,cat__gluc_2 <= 0.00,-0.39046642766384276,0.39046642766384276,3,0,0.05624949937881474,0
Bayesian,9,cat__cholesterol_2 <= 0.00,-0.21413478527857743,0.21413478527857743,4,0,0.05624949937881474,0
Bayesian,9,num__ap_hi <= -0.06,-0.13855993925521407,0.13855993925521407,5,0,0.05624949937881474,0
Bayesian,9,num__ap_lo <= -0.09,-0.09419510583584136,0.09419510583584136,6,0,0.05624949937881474,0
Bayesian,9,cat__alco_1 <= 0.00,0.07038561615239652,0.07038561615239652,7,0,0.05624949937881474,0
Bayesian,9,num__weight <= -0.64,-0.05627400944488769,0.05627400944488769,8,0,0.05624949937881474,0
Bayesian,9,cat__smoke_1 <= 0.00,0.05439810346882618,0.05439810346882618,9,0,0.05624949937881474,0
Bayesian,9,cat__gender_2 <= 0.00,-0.012482469716405712,0.012482469716405712,10,0,0.05624949937881474,0
Bayesian,10,cat__cholesterol_3 > 0.00,0.6635584824785827,0.6635584824785827,1,1,0.9994825071743888,1
Bayesian,10,cat__gluc_3 > 0.00,0.44496118996044204,0.44496118996044204,2,1,0.9994825071743888,1
Bayesian,10,cat__gluc_2 <= 0.00,-0.3810803449778421,0.3810803449778421,3,1,0.9994825071743888,1
Bayesian,10,cat__cholesterol_2 <= 0.00,-0.21512392250323953,0.21512392250323953,4,1,0.9994825071743888,1
Bayesian,10,num__ap_hi <= -0.06,-0.13652399968588094,0.13652399968588094,5,1,0.9994825071743888,1
Bayesian,10,num__ap_lo <= -0.09,-0.09497459428735695,0.09497459428735695,6,1,0.9994825071743888,1
Bayesian,10,cat__smoke_1 <= 0.00,0.07215440342087444,0.07215440342087444,7,1,0.9994825071743888,1
Bayesian,10,cat__alco_1 <= 0.00,0.04687516781859354,0.04687516781859354,8,1,0.9994825071743888,1
Bayesian,10,0.10 < num__age <= 0.75,0.04304561975784005,0.04304561975784005,9,1,0.9994825071743888,1
Bayesian,10,-0.64 < num__weight <= -0.15,-0.035769168968605144,0.035769168968605144,10,1,0.9994825071743888,1
Bayesian,11,cat__cholesterol_3 <= 0.00,-0.6498199437973111,0.6498199437973111,1,0,0.11478626820899417,0
Bayesian,11,cat__gluc_3 <= 0.00,-0.44862042752913023,0.44862042752913023,2,0,0.11478626820899417,0
Bayesian,11,cat__gluc_2 <= 0.00,-0.38142253222681516,0.38142253222681516,3,0,0.11478626820899417,0
Bayesian,11,cat__cholesterol_2 <= 0.00,-0.2251626764354062,0.2251626764354062,4,0,0.11478626820899417,0
Bayesian,11,num__weight > 0.54,0.1123339008689673,0.1123339008689673,5,0,0.11478626820899417,0
Bayesian,11,-0.06 < num__ap_hi <= 0.09,-0.08798702322942545,0.08798702322942545,6,0,0.11478626820899417,0
Bayesian,11,cat__alco_1 <= 0.00,0.07791754531677286,0.07791754531677286,7,0,0.11478626820899417,0
Bayesian,11,-0.09 < num__ap_lo <= -0.04,-0.045616863235645164,0.045616863235645164,8,0,0.11478626820899417,0
Bayesian,11,cat__smoke_1 <= 0.00,0.032287107691286704,0.032287107691286704,9,0,0.11478626820899417,0
Bayesian,11,0.08 < num__height <= 0.69,0.011556203507282436,0.011556203507282436,10,0,0.11478626820899417,0
Bayesian,12,cat__cholesterol_3 <= 0.00,-0.6593698306132733,0.6593698306132733,1,0,0.1874764567547709,1
Bayesian,12,cat__gluc_3 <= 0.00,-0.4454966546855511,0.4454966546855511,2,0,0.1874764567547709,1
Bayesian,12,num__ap_hi > 0.09,0.4013353299279148,0.4013353299279148,3,0,0.1874764567547709,1
Bayesian,12,cat__gluc_2 <= 0.00,-0.3834310186680175,0.3834310186680175,4,0,0.1874764567547709,1
Bayesian,12,cat__cholesterol_2 <= 0.00,-0.2185189881787722,0.2185189881787722,5,0,0.1874764567547709,1
Bayesian,12,num__age > 0.75,0.0896126018127662,0.0896126018127662,6,0,0.1874764567547709,1
Bayesian,12,cat__smoke_1 <= 0.00,0.058269964477421034,0.058269964477421034,7,0,0.1874764567547709,1
Bayesian,12,-0.09 < num__ap_lo <= -0.04,-0.049601796161425536,0.049601796161425536,8,0,0.1874764567547709,1
Bayesian,12,cat__alco_1 <= 0.00,0.049549151629407116,0.049549151629407116,9,0,0.1874764567547709,1
Bayesian,12,-0.15 < num__weight <= 0.54,-0.01545056176785001,0.01545056176785001,10,0,0.1874764567547709,1
Bayesian,13,cat__cholesterol_3 <= 0.00,-0.647100453494122,0.647100453494122,1,0,0.03309612778089149,0
Bayesian,13,cat__gluc_3 <= 0.00,-0.4479448172762153,0.4479448172762153,2,0,0.03309612778089149,0
Bayesian,13,cat__gluc_2 <= 0.00,-0.37504776799157774,0.37504776799157774,3,0,0.03309612778089149,0
Bayesian,13,cat__cholesterol_2 <= 0.00,-0.2260985531304406,0.2260985531304406,4,0,0.03309612778089149,0
Bayesian,13,num__ap_hi <= -0.06,-0.14409483546615517,0.14409483546615517,5,0,0.03309612778089149,0
Bayesian,13,num__ap_lo <= -0.09,-0.09323451951139104,0.09323451951139104,6,0,0.03309612778089149,0
Bayesian,13,num__age <= -0.73,-0.09197307894971975,0.09197307894971975,7,0,0.03309612778089149,0
Bayesian,13,cat__alco_1 <= 0.00,0.08359527762038271,0.08359527762038271,8,0,0.03309612778089149,0
Bayesian,13,num__weight <= -0.64,-0.052743154084763724,0.052743154084763724,9,0,0.03309612778089149,0
Bayesian,13,cat__smoke_1 <= 0.00,0.04845239169250289,0.04845239169250289,10,0,0.03309612778089149,0
Bayesian,14,cat__cholesterol_3 <= 0.00,-0.6652340747453639,0.6652340747453639,1,0,0.03528559025037359,0
Bayesian,14,cat__gluc_3 <= 0.00,-0.4413208658515185,0.4413208658515185,2,0,0.03528559025037359,0
Bayesian,14,cat__gluc_2 <= 0.00,-0.4015278528982867,0.4015278528982867,3,0,0.03528559025037359,0
Bayesian,14,cat__cholesterol_2 <= 0.00,-0.21738485954721018,0.21738485954721018,4,0,0.03528559025037359,0
Bayesian,14,num__ap_hi <= -0.06,-0.13374560099713656,0.13374560099713656,5,0,0.03528559025037359,0
Bayesian,14,num__age <= -0.73,-0.09760600337829228,0.09760600337829228,6,0,0.03528559025037359,0
Bayesian,14,num__ap_lo <= -0.09,-0.08617911737469851,0.08617911737469851,7,0,0.03528559025037359,0
Bayesian,14,cat__alco_1 <= 0.00,0.06838651422372181,0.06838651422372181,8,0,0.03528559025037359,0
Bayesian,14,cat__smoke_1 <= 0.00,0.05188884055390623,0.05188884055390623,9,0,0.03528559025037359,0
Bayesian,14,-0.64 < num__weight <= -0.15,-0.04346670318820932,0.04346670318820932,10,0,0.03528559025037359,0
Bayesian,15,cat__cholesterol_3 <= 0.00,-0.6548166924294505,0.6548166924294505,1,0,0.292316935180804,1
Bayesian,15,cat__gluc_3 <= 0.00,-0.45232823312532167,0.45232823312532167,2,0,0.292316935180804,1
Bayesian,15,num__ap_hi > 0.09,0.40387018824714005,0.40387018824714005,3,0,0.292316935180804,1
Bayesian,15,cat__gluc_2 <= 0.00,-0.3802522167184869,0.3802522167184869,4,0,0.292316935180804,1
Bayesian,15,cat__cholesterol_2 > 0.00,0.22216979948605242,0.22216979948605242,5,0,0.292316935180804,1
Bayesian,15,cat__smoke_1 <= 0.00,0.06450150749529508,0.06450150749529508,6,0,0.292316935180804,1
Bayesian,15,cat__alco_1 <= 0.00,0.05976588595638096,0.05976588595638096,7,0,0.292316935180804,1
Bayesian,15,-0.09 < num__ap_lo <= -0.04,-0.04120026059190574,0.04120026059190574,8,0,0.292316935180804,1
Bayesian,15,-0.64 < num__weight <= -0.15,-0.0395271060188934,0.0395271060188934,9,0,0.292316935180804,1
Bayesian,15,-0.73 < num__age <= 0.10,-0.018878538373313086,0.018878538373313086,10,0,0.292316935180804,1
Bayesian,16,cat__cholesterol_3 > 0.00,0.6537188267915917,0.6537188267915917,1,1,0.9897329536154458,1
Bayesian,16,cat__gluc_3 <= 0.00,-0.42615102260337656,0.42615102260337656,2,1,0.9897329536154458,1
Bayesian,16,cat__gluc_2 <= 0.00,-0.376105301301875,0.376105301301875,3,1,0.9897329536154458,1
Bayesian,16,cat__cholesterol_2 <= 0.00,-0.22957071388546707,0.22957071388546707,4,1,0.9897329536154458,1
Bayesian,16,num__age > 0.75,0.08151148486172494,0.08151148486172494,5,1,0.9897329536154458,1
Bayesian,16,-0.06 < num__ap_hi <= 0.09,-0.08005704095118399,0.08005704095118399,6,1,0.9897329536154458,1
Bayesian,16,cat__alco_1 <= 0.00,0.0642017618058867,0.0642017618058867,7,1,0.9897329536154458,1
Bayesian,16,cat__smoke_1 > 0.00,-0.06198384147423875,0.06198384147423875,8,1,0.9897329536154458,1
Bayesian,16,-0.09 < num__ap_lo <= -0.04,-0.03806101459673565,0.03806101459673565,9,1,0.9897329536154458,1
Bayesian,16,-0.15 < num__weight <= 0.54,-0.01703294294557966,0.01703294294557966,10,1,0.9897329536154458,1
Bayesian,17,cat__cholesterol_3 > 0.00,0.6283454048616273,0.6283454048616273,1,1,0.9997405639883575,1
Bayesian,17,cat__gluc_3 > 0.00,0.4338361359517058,0.4338361359517058,2,1,0.9997405639883575,1
Bayesian,17,cat__gluc_2 <= 0.00,-0.38139146270883956,0.38139146270883956,3,1,0.9997405639883575,1
Bayesian,17,cat__cholesterol_2 <= 0.00,-0.2120401019351939,0.2120401019351939,4,1,0.9997405639883575,1
Bayesian,17,num__ap_hi <= -0.06,-0.12902015635759342,0.12902015635759342,5,1,0.9997405639883575,1
Bayesian,17,num__weight > 0.54,0.11977530864296684,0.11977530864296684,6,1,0.9997405639883575,1
Bayesian,17,num__ap_lo <= -0.09,-0.1049439166922638,0.1049439166922638,7,1,0.9997405639883575,1
Bayesian,17,cat__smoke_1 <= 0.00,0.0872972489362188,0.0872972489362188,8,1,0.9997405639883575,1
Bayesian,17,cat__alco_1 <= 0.00,0.07202674213949509,0.07202674213949509,9,1,0.9997405639883575,1
Bayesian,17,0.10 < num__age <= 0.75,0.0395827951069913,0.0395827951069913,10,1,0.9997405639883575,1
Bayesian,18,cat__cholesterol_3 <= 0.00,-0.6555989806738186,0.6555989806738186,1,0,0.08395021990204887,0
Bayesian,18,cat__gluc_3 <= 0.00,-0.45755189184054573,0.45755189184054573,2,0,0.08395021990204887,0
Bayesian,18,cat__gluc_2 <= 0.00,-0.3965091600115928,0.3965091600115928,3,0,0.08395021990204887,0
Bayesian,18,cat__cholesterol_2 <= 0.00,-0.21486295133789218,0.21486295133789218,4,0,0.08395021990204887,0
Bayesian,18,num__ap_hi <= -0.06,-0.14142818411464755,0.14142818411464755,5,0,0.08395021990204887,0
Bayesian,18,num__ap_lo <= -0.09,-0.1161598083977164,0.1161598083977164,6,0,0.08395021990204887,0
Bayesian,18,num__weight <= -0.64,-0.07582131206681711,0.07582131206681711,7,0,0.08395021990204887,0
Bayesian,18,cat__alco_1 <= 0.00,0.0686574189526301,0.0686574189526301,8,0,0.08395021990204887,0
Bayesian,18,cat__smoke_1 <= 0.00,0.05476357744208266,0.05476357744208266,9,0,0.08395021990204887,0
Bayesian,18,0.10 < num__age <= 0.75,0.051634975260579856,0.051634975260579856,10,0,0.08395021990204887,0
Bayesian,19,cat__cholesterol_3 <= 0.00,-0.6689242499946093,0.6689242499946093,1,0,0.16789602673305024,0
Bayesian,19,cat__gluc_3 <= 0.00,-0.4769891913740624,0.4769891913740624,2,0,0.16789602673305024,0
Bayesian,19,cat__gluc_2 <= 0.00,-0.40885147424607904,0.40885147424607904,3,0,0.16789602673305024,0
Bayesian,19,cat__cholesterol_2 <= 0.00,-0.20507494391595188,0.20507494391595188,4,0,0.16789602673305024,0
Bayesian,19,num__ap_hi <= -0.06,-0.13038968857067249,0.13038968857067249,5,0,0.16789602673305024,0
Bayesian,19,num__ap_lo <= -0.09,-0.10107379751113017,0.10107379751113017,6,0,0.16789602673305024,0
Bayesian,19,cat__smoke_1 <= 0.00,0.05721947859392764,0.05721947859392764,7,0,0.16789602673305024,0
Bayesian,19,cat__alco_1 <= 0.00,0.04868577639316113,0.04868577639316113,8,0,0.16789602673305024,0
Bayesian,19,0.10 < num__age <= 0.75,0.033535184395708316,0.033535184395708316,9,0,0.16789602673305024,0
Bayesian,19,0.08 < num__height <= 0.69,-0.006304191453915357,0.006304191453915357,10,0,0.16789602673305024,0
